"system:index","RTENAME","RTENO","date","meanHSI"
"5_0000000000000000023e","POTHOLES",89063,"2015-05-01",0.26070797462277273
"5_0000000000000000022e","PRESCOTT",89046,"2015-05-01",0.30950050358952397
"5_000000000000000011e8","PROSPECT",69251,"2015-05-01",0.379016894036721
"5_00000000000000000f2d","RED ROCK",53047,"2015-05-01",0.3778088802835523
"5_00000000000000000f32","SKALKAHO",53076,"2015-05-01",0.23310739756727905
"5_00000000000000000c19","SQUIRREL",33016,"2015-05-01",0.37638793216711475
"5_00000000000000000f0c","ST REGIS",53013,"2015-05-01",0.2533670965239734
"5_00000000000000000220","TONASKET",89030,"2015-05-01",0.3712698258289675
"5_00000000000000000c1f","TRIANGLE",33023,"2015-05-01",0.28134488664168134
"5_0000000000000000117a","TUALATIN",69002,"2015-05-01",0.4537811385746349
"5_000000000000000011ad","UMATILLA",69105,"2015-05-01",0.25276210023168705
"5_000000000000000011bf","WALDPORT",69209,"2015-05-01",0.4240079817094487
"5_00000000000000001187","WINBERRY",69019,"2015-05-01",0.4584793055987162
"5_0000000000000000021f","WINTHROP",89029,"2015-05-01",0.29343853836680067
"5_000000000000000011c9","BALD MTN.",69220,"2015-05-01",0.1822969896891093
"5_00000000000000000f8a","BALD MTN.",55101,"2015-05-01",0.1984970871020537
"5_000000000000000011c3","BARNHOUSE",69213,"2015-05-01",0.1891099267312174
"5_0000000000000000021c","BICKLETON",89026,"2015-05-01",0.14404670034900752
"5_00000000000000000c15","CAPE HORN",33012,"2015-05-01",0.3332475828897512
"5_00000000000000000253","CARNATION",89111,"2015-05-01",0.5621103222280259
"5_000000000000000011e9","CHINCHALO",69252,"2015-05-01",0.21380117875531895
"5_00000000000000001181","COOL CAMP",69010,"2015-05-01",0.31455584436800355
"5_0000000000000000025f","DECEPTION",89905,"2015-05-01",0.5836454492889226
"5_0000000000000000024b","DEER PARK",89077,"2015-05-01",0.4421977832603289
"5_00000000000000001182","DESCHUTES",69011,"2015-05-01",0.24933652107721907
"5_0000000000000000119c","EIGHTMILE",69045,"2015-05-01",0.21931501462886657
"5_000000000000000011ab","FISH LAKE",69062,"2015-05-01",0.2853812953814694
"5_000000000000000011e1","FISH LAKE",69244,"2015-05-01",0.2927853579815862
"5_00000000000000000f3e","GREENOUGH",53905,"2015-05-01",0.24236362294865707
"5_000000000000000011ae","HASH ROCK",69112,"2015-05-01",0.20907653526194708
"5_00000000000000000ade","IRON GATE",14900,"2015-05-01",0.31966920276491
"5_00000000000000000f87","JARBRIDGE",55037,"2015-05-01",0.2561549827600736
"5_00000000000000000f01","KALISPELL",53002,"2015-05-01",0.4202613550209379
"5_00000000000000000f00","LIBBY DAM",53001,"2015-05-01",0.3075143820329924
"5_00000000000000000c11","LOLO PASS",33006,"2015-05-01",0.2850998642764572
"5_0000000000000000117c","LONE ROCK",69004,"2015-05-01",0.13927816232740656
"5_00000000000000000c20","MAGIC MTN",33025,"2015-05-01",0.3604038944929356
"5_00000000000000000255","MONTESAND",89133,"2015-05-01",0.4881446478578237
"5_0000000000000000024e","MT. ADAMS",89080,"2015-05-01",0.3251016074039598
"5_000000000000000011c5","NEWBRIDGE",69215,"2015-05-01",0.3565432103863313
"5_00000000000000000232","NIGHTHAWK",89050,"2015-05-01",0.3864580370672082
"5_00000000000000000245","NORTHPORT",89071,"2015-05-01",0.4592830583621013
"5_0000000000000000119d","PENDLETON",69046,"2015-05-01",0.3577114130298576
"5_00000000000000000c22","POCATELLO",33027,"2015-05-01",0.37766591411750094
"5_000000000000000011f2","SCAPPOOSE",69904,"2015-05-01",0.511529473370327
"5_000000000000000011e6","SHEAVILLE",69249,"2015-05-01",0.2683920515257514
"5_0000000000000000117b","SHELLROCK",69003,"2015-05-01",0.26999876431397796
"5_0000000000000000017e","SNOWVILLE",85302,"2015-05-01",0.2099371385864023
"5_000000000000000011b1","SUMMIT PR",69136,"2015-05-01",0.22220153590374517
"5_0000000000000000118a","WAGONTIRE",69022,"2015-05-01",0.1872373368457048
"5_00000000000000000259","WAITSBURG",89183,"2015-05-01",0.40262240894258666
"5_000000000000000011ac","BATTLE MTN",69063,"2015-05-01",0.21239304581295945
"5_00000000000000000f2c","BEAVERHEAD",53046,"2015-05-01",0.3912909429788252
"5_000000000000000011d7","BLACK MTN.",69234,"2015-05-01",0.32222695441133276
"5_000000000000000011c0","BLUE RIVER",69210,"2015-05-01",0.3388429894379338
"5_00000000000000001185","BRIDGEPORT",69015,"2015-05-01",0.32635063073672027
"5_000000000000000011d4","CATLOW RIM",69231,"2015-05-01",0.2284648953711395
"5_00000000000000000c3b","CEDAR HILL",33225,"2015-05-01",0.3209340769068726
"5_000000000000000011a1","CLEARWATER",69051,"2015-05-01",0.24870768131963136
"5_00000000000000000252","CLOVERLAND",89084,"2015-05-01",0.30860935551324936
"5_000000000000000002ff","COLTER BAY",92008,"2015-05-01",0.41062360311943386
"5_0000000000000000118e","DAYS CREEK",69026,"2015-05-01",0.37473224846635333
"5_000000000000000011de","DESOLATION",69241,"2015-05-01",0.19738295862723176
"5_000000000000000011dc","DONNYBROOK",69239,"2015-05-01",0.2130220723688288
"5_00000000000000000c39","DOUGAL RES",33223,"2015-05-01",0.27134043327683804
"5_0000000000000000022d","ELLENSBURG",89044,"2015-05-01",0.2352194722061911
"5_00000000000000000f31","FISH CREEK",53075,"2015-05-01",0.29789228864233974
"5_000000000000000011eb","FLOOK LAKE",69254,"2015-05-01",0.19631449920433724
"5_000000000000000011ca","GREEN MTN.",69221,"2015-05-01",0.183417682068121
"5_00000000000000000211","HARRINGTON",89015,"2015-05-01",0.27057891476225426
"5_000000000000000011a6","HAZEL CAMP",69057,"2015-05-01",0.4637515704640413
"5_00000000000000000c3a","HOT SPRING",33224,"2015-05-01",0.255078834751014
"5_00000000000000000f39","LOGAN PASS",53900,"2015-05-01",0.25202456128025347
"5_00000000000000000c40","LOST RIVER",33902,"2015-05-01",0.17531609687075322
"5_00000000000000000210","MOSES LAKE",89014,"2015-05-01",0.28995433754404765
"5_0000000000000000023d","MT RAINIER",89061,"2015-05-01",0.2510743150948169
"5_00000000000000000243","OMAK CREEK",89069,"2015-05-01",0.3631694899063943
"5_00000000000000000f30","PABLO RES.",53074,"2015-05-01",0.4339094170977151
"5_000000000000000011f0","RILEY PEAK",69902,"2015-05-01",0.2818062250176455
"5_000000000000000011a7","SECRET VAL",69058,"2015-05-01",0.38163661720616887
"5_0000000000000000022a","SOUTH ELMA",89041,"2015-05-01",0.53140082625901
"5_00000000000000000221","TWIN LAKES",89031,"2015-05-01",0.3370610081300721
"5_00000000000000000261","VASHON IS.",89907,"2015-05-01",0.5653009718240284
"5_00000000000000000208","WARM BEACH",89003,"2015-05-01",0.5845385608008814
"5_0000000000000000118d","WEDDERBURN",69025,"2015-05-01",0.47806885191332493
"5_00000000000000000f34","WISE RIVER",53087,"2015-05-01",0.2551831166049926
"5_00000000000000001193","ALVORD LAKE",69031,"2015-05-01",0.20556837621248375
"5_00000000000000000c28","BLACKFT RES",33128,"2015-05-01",0.5224248226480475
"5_00000000000000000213","BUNKER HILL",89017,"2015-05-01",0.5056488687462429
"5_0000000000000000025c","CASCADE RIV",89902,"2015-05-01",0.34954885658405
"5_00000000000000000236","CEDAR FALLS",89054,"2015-05-01",0.44923000807971136
"5_00000000000000000c1b","CENTERVILLE",33018,"2015-05-01",0.36545864500928754
"5_00000000000000000c42","CIRCULAR BU",33904,"2015-05-01",0.19827686424999416
"5_00000000000000000c2f","CRANE CREEK",33211,"2015-05-01",0.3136606265839398
"5_00000000000000000c3d","DANIELS RES",33227,"2015-05-01",0.31772293998217693
"5_00000000000000000a86","DAVIS CREEK",14165,"2015-05-01",0.3141491963379701
"5_00000000000000001188","DELL SPRING",69020,"2015-05-01",0.18508083524589625
"5_000000000000000011d8","EAGLE CREEK",69235,"2015-05-01",0.2364906182867432
"5_00000000000000000257","ECKLER MTN.",89147,"2015-05-01",0.3077458419056577
"5_000000000000000011a8","EMIGRANT LK",69059,"2015-05-01",0.3672706791982676
"5_00000000000000000c12","GRANGEVILLE",33007,"2015-05-01",0.24053187335421397
"5_00000000000000000f10","GREAT FALLS",53017,"2015-05-01",0.2592872895952368
"5_000000000000000011cb","HARNEY LAKE",69222,"2015-05-01",0.2173683734952904
"5_00000000000000000f91","HUMBOLDT NF",55902,"2015-05-01",0.2294861628019178
"5_00000000000000000f38","INSIDE ROAD",53800,"2015-05-01",0.2581212409113214
"5_00000000000000000150","JOHNSON CAN",85102,"2015-05-01",0.2611412012233475
"5_00000000000000000c41","KYLE CANYON",33903,"2015-05-01",0.25024047012119094
"5_00000000000000000254","LAKE CHELAN",89113,"2015-05-01",0.3262485261195719
"5_000000000000000011b2","LAPHAM RES.",69139,"2015-05-01",0.2269662663783057
"5_00000000000000000225","LEAVENWORTH",89036,"2015-05-01",0.34084805283746034
"5_000000000000000011b5","MALHEUR NWR",69155,"2015-05-01",0.22715287303598847
"5_000000000000000011d6","MCMINNVILLE",69233,"2015-05-01",0.4399240109304905
"5_00000000000000001190","MODOC POINT",69028,"2015-05-01",0.3244315201443446
"5_00000000000000000c24","NEZPERCE NF",33109,"2015-05-01",0.2926149175797934
"5_0000000000000000025d","NO CASCADES",89903,"2015-05-01",0.22731728077549576
"5_000000000000000011cd","QUARTZ MTN.",69224,"2015-05-01",0.2775770309986343
"5_000000000000000011b0","SAMS VALLEY",69127,"2015-05-01",0.3583346892098607
"5_000000000000000011ee","SANDY RIVER",69900,"2015-05-01",0.5060178273217786
"5_00000000000000000f92","SHELDON NWR",55903,"2015-05-01",0.1896692925511162
"5_00000000000000000c33","SILVER CITY",33217,"2015-05-01",0.28497744924096396
"5_0000000000000000022f","SPRING LAKE",89047,"2015-05-01",0.3910966625944006
"5_00000000000000000c1d","SPRINGFIELD",33021,"2015-05-01",0.4055439857582588
"5_00000000000000000234","SULLIVAN LK",89052,"2015-05-01",0.37284893409443864
"5_000000000000000011ed","THREE FORKS",69256,"2015-05-01",0.2370709074582412
"5_000000000000000011ec","TROUT CREEK",69255,"2015-05-01",0.21712992514336887
"5_00000000000000000c3f","TWIN BUTTES",33901,"2015-05-01",0.2262841156456665
"5_00000000000000000251","WALLA WALLA",89083,"2015-05-01",0.2966619757049209
"5_000000000000000011c8","WARNER MTN.",69219,"2015-05-01",0.2812145472099489
"5_00000000000000000230","WHITE CHUCK",89048,"2015-05-01",0.3271116390468867
"5_00000000000000000c30","YELLOW PINE",33212,"2015-05-01",0.22347729002571712
"5_0000000000000000025b","ARID LAND ER",89901,"2015-05-01",0.1275212562645367
"5_000000000000000011b9","BADGER CREEK",69203,"2015-05-01",0.4089185166264139
"5_00000000000000000c1a","BLACKS CREEK",33017,"2015-05-01",0.31513639953247397
"5_00000000000000000237","BLEWETT PASS",89055,"2015-05-01",0.2847769951159481
"5_000000000000000011aa","BLIZZARD GAP",69061,"2015-05-01",0.236443353899215
"5_000000000000000011d5","BOWDEN HILLS",69232,"2015-05-01",0.22450433130552783
"5_00000000000000000336","BUCKSKIN MTN",92072,"2015-05-01",0.4372154483850958
"5_000000000000000011a3","CLOVER CREEK",69053,"2015-05-01",0.19424431909024692
"5_00000000000000000256","COLUMBIA NWR",89145,"2015-05-01",0.26604672809204777
"5_00000000000000000f3c","CRAMER CREEK",53903,"2015-05-01",0.2551692040853659
"5_000000000000000009f9","CRESCENT CTY",14004,"2015-05-01",0.4958747518265632
"5_000000000000000011e3","CROOKED RIV.",69246,"2015-05-01",0.1825511459664408
"5_00000000000000000ac1","CROWDER FLAT",14407,"2015-05-01",0.29122632599294757
"5_00000000000000000197","E. BEAR LAKE",85904,"2015-05-01",0.3246878817992918
"5_00000000000000000263","E. MT. ADAMS",89909,"2015-05-01",0.3249165310236736
"5_00000000000000000f3f","ELEVATION MT",53906,"2015-05-01",0.20572828097640447
"5_00000000000000001189","FANDANGO CAN",69021,"2015-05-01",0.198630955074008
"5_00000000000000000c34","FEATHERVILLE",33218,"2015-05-01",0.38546525323430714
"5_0000000000000000025a","HANFORD SITE",89900,"2015-05-01",0.1678214195142656
"5_000000000000000011be","HELLS CANYON",69208,"2015-05-01",0.3275711628835494
"5_000000000000000011bc","HOWARD MDWS.",69206,"2015-05-01",0.2645182149184334
"5_00000000000000000235","HURRICANE RG",89053,"2015-05-01",0.2622417072665548
"5_00000000000000000c32","IRON SPRINGS",33214,"2015-05-01",0.27602952413279663
"5_000000000000000011d9","KLICKITAT MT",69236,"2015-05-01",0.3990940124909702
"5_00000000000000000262","L PEND O NWR",89908,"2015-05-01",0.4064907806276008
"5_00000000000000000248","L. WENATCHEE",89074,"2015-05-01",0.3482301434271051
"5_00000000000000000199","LOGAN CANYON",85906,"2015-05-01",0.4625538308880577
"5_000000000000000011df","MALHEUR RES.",69242,"2015-05-01",0.26038485117255855
"5_00000000000000000c29","MARBLE CREEK",33202,"2015-05-01",0.34385305796581356
"5_00000000000000000249","MOSES COULEE",89075,"2015-05-01",0.18190783457154236
"5_0000000000000000119e","MOUNT VERNON",69048,"2015-05-01",0.2309052488430192
"5_0000000000000000023c","MT ST HELENS",89060,"2015-05-01",0.32845124970513406
"5_000000000000000011ce","MYRTLE GROVE",69225,"2015-05-01",0.32896796362291697
"5_00000000000000000c44","N FORK CDA R",33906,"2015-05-01",0.3230381908984003
"5_000000000000000011b3","NICOLAI MTN.",69142,"2015-05-01",0.45382088064626047
"5_00000000000000000f33","PAINTED ROCK",53086,"2015-05-01",0.2535260689134485
"5_00000000000000000c27","PASADENA VAL",33124,"2015-05-01",0.29631582369451004
"5_000000000000000011d2","PICTURE FLAT",69229,"2015-05-01",0.23127669945760665
"5_00000000000000000207","PORT ANGELES",89002,"2015-05-01",0.5933226710599389
"5_00000000000000000f71","RANCHOGRANDE",55006,"2015-05-01",0.21805406253378415
"5_00000000000000000c45","ROCHAT DIVDE",33907,"2015-05-01",0.3887332897572941
"5_00000000000000000c2c","SALMON RIVER",33207,"2015-05-01",0.3062730751726448
"5_00000000000000000c26","SAWTOOTH CTY",33119,"2015-05-01",0.3669151887563384
"5_000000000000000011a4","SILVER CREEK",69054,"2015-05-01",0.19775635514758877
"5_00000000000000000241","SUIATTLE RIV",89067,"2015-05-01",0.3993868466010612
"5_00000000000000000f2e","THOMPSON RIV",53063,"2015-05-01",0.23398167643183107
"5_00000000000000000f3b","THREEMILE WA",53902,"2015-05-01",0.2949762717046023
"5_00000000000000000c43","TRACTOR FLAT",33905,"2015-05-01",0.18571175244142385
"5_000000000000000011b7","TRASK SUMMIT",69201,"2015-05-01",0.3147568752839699
"5_00000000000000000260","TURNBULL NWR",89906,"2015-05-01",0.4144055369727686
"5_00000000000000000f96","VIRGIN CREEK",55907,"2015-05-01",0.2095394724354821
"5_000000000000000011d3","WARNER VALLY",69230,"2015-05-01",0.23245747326941563
"5_000000000000000011d0","WHISKEY SPG.",69227,"2015-05-01",0.23684756033333065
"5_00000000000000000f24","WILLOW CREEK",53038,"2015-05-01",0.3103610965441729
"5_000000000000000011b4","WIZARD FALLS",69147,"2015-05-01",0.262838782704603
"5_0000000000000000017d","GOOSE CREEK MTN.",85301,"2015-05-01",0.27075141487985865
"5_0000000000000000037f","CRAIG",NA,"2015-05-01",0.6009212645293418
"5_00000000000000000392","HYDER",NA,"2015-05-01",0.26629587038924357
"5_000000000000000003c9","SITKA",NA,"2015-05-01",0.4811400895533848
"5_0000000000000000038b","HAINES",NA,"2015-05-01",0.3587990824916422
"5_00000000000000000390","HOONAH",NA,"2015-05-01",0.4878219687042438
"5_00000000000000000393","JUNEAU",NA,"2015-05-01",0.46584482403892175
"5_000000000000000003ca","SKAGWAY",NA,"2015-05-01",0.34088561310164667
"5_000000000000000003df","YAKUTAT",NA,"2015-05-01",0.48025292654175
"5_000000000000000003e0","ZAREMBO",NA,"2015-05-01",0.4789529051025328
"5_0000000000000000039d","KETCHIKAN",NA,"2015-05-01",0.6550619319189434
"5_00000000000000000513","11-171 ???",NA,"2015-05-01",0.5845917255428824
"5_00000000000000000394","JUNEAU ALT",NA,"2015-05-01",0.39106687126845735
"5_000000000000000003bc","PETERSBURG",NA,"2015-05-01",0.5637489143114961
"5_000000000000000003d5","THORNE BAY",NA,"2015-05-01",0.6002459593027247
"5_000000000000000003dd","WHALE PASS",NA,"2015-05-01",0.6026968176214765
"5_0000000000000000051c","11-204 WASA",NA,"2015-05-01",0.45172888908331993
"5_000000000000000003a5","KUIU ISLAND",NA,"2015-05-01",0.45530841221855434
"5_000000000000000003af","MITKOF ISLE",NA,"2015-05-01",0.4938582078766296
"5_000000000000000004c0","11-004 TOKAY",NA,"2015-05-01",0.4493078804931818
"5_000000000000000004c2","11-006 SALMO",NA,"2015-05-01",0.5182727730664372
"5_00000000000000000373","CHICHAGOF IS",NA,"2015-05-01",0.4818986291829253
"5_0000000000000000038d","HARLEQUIN L.",NA,"2015-05-01",0.47232279700100166
"5_000000000000000003e1","ZIMOVIA STRT",NA,"2015-05-01",0.4364577741562547
"5_000000000000000004c7","11-011 ALBION",NA,"2015-05-01",0.5612825318008497
"5_000000000000000004d1","11-021 NICOLA",NA,"2015-05-01",0.3689979870019211
"5_000000000000000004d7","11-029 GOLDEN",NA,"2015-05-01",0.4918459428099522
"5_0000000000000000051b","11-202 NITNAT",NA,"2015-05-01",0.4332623213684689
"5_0000000000000000051e","11-206 SLOCAN",NA,"2015-05-01",0.47670317292441927
"5_00000000000000000558","11-408 OLIVER",NA,"2015-05-01",0.35553091599318004
"5_00000000000000000565","11-454 BOWRON",NA,"2015-05-01",0.4621259808265892
"5_0000000000000000056e","11-613 COOMBS",NA,"2015-05-01",0.5963176460444629
"5_000000000000000003cf","STIKINE RIVER",NA,"2015-05-01",0.5325712231313194
"5_0000000000000000045a","04-205 COLEMAN",NA,"2015-05-01",0.23700967754383337
"5_000000000000000004c3","11-007 NEEDLES",NA,"2015-05-01",0.4459119607298671
"5_000000000000000004c6","11-010 SEABIRD",NA,"2015-05-01",0.5831624915313314
"5_000000000000000004c9","11-013 ALBERNI",NA,"2015-05-01",0.4845132184739765
"5_000000000000000004cb","11-015 ELKFORD",NA,"2015-05-01",0.2388522843024685
"5_000000000000000004ce","11-018 ZINCTON",NA,"2015-05-01",0.44517464247432253
"5_000000000000000004d2","11-022 CANFORD",NA,"2015-05-01",0.4453508565796425
"5_000000000000000004df","11-042 GOSNELL",NA,"2015-05-01",0.3443422315260605
"5_000000000000000004e6","11-053 MCBRIDE",NA,"2015-05-01",0.3879001915742043
"5_000000000000000004e7","11-054 WINGDAM",NA,"2015-05-01",0.22700034882553424
"5_000000000000000004ea","11-058 DUNSTER",NA,"2015-05-01",0.3661177173407174
"5_000000000000000004f1","11-071 LAKELSE",NA,"2015-05-01",0.5791129774261337
"5_000000000000000004f7","11-081 KISPIOX",NA,"2015-05-01",0.49391632992935974
"5_000000000000000004fd","11-101 Saltair",NA,"2015-05-01",0.6075620330931549
"5_00000000000000000517","11-198 MASSETT",NA,"2015-05-01",0.4073057672916905
"5_0000000000000000051d","11-205 CRESTON",NA,"2015-05-01",0.4875287870272419
"5_00000000000000000521","11-209 ASHNOLA",NA,"2015-05-01",0.2623886041455821
"5_00000000000000000529","11-218 GERRARD",NA,"2015-05-01",0.3695257639147839
"5_0000000000000000053d","11-256 PUNCHAW",NA,"2015-05-01",0.3110759720016864
"5_00000000000000000554","11-371 Kitimat",NA,"2015-05-01",0.4634743731663834
"5_00000000000000000566","11-510 Chaumox",NA,"2015-05-01",0.4459658303754516
"5_0000000000000000056b","11-609 BROMLEY",NA,"2015-05-01",0.28785473495342606
"5_00000000000000000573","11-711 Mud Bay",NA,"2015-05-01",0.5912962760883285
"5_00000000000000000937","93-314 KLUKSHU",NA,"2015-05-01",0.3142362666306604
"5_000000000000000003e6","04-005 SENTINEL",NA,"2015-05-01",0.24844788938616497
"5_000000000000000004d3","11-023 SHALALTH",NA,"2015-05-01",0.26021690448168155
"5_000000000000000004e8","11-055 FERNDALE",NA,"2015-05-01",0.47647329608323297
"5_000000000000000004f0","11-070 SMITHERS",NA,"2015-05-01",0.3796672790138558
"5_000000000000000004f2","11-072 KWINITSA",NA,"2015-05-01",0.4525029631353432
"5_000000000000000004fc","11-093 MEZIADIN",NA,"2015-05-01",0.3543514929988196
"5_00000000000000000504","11-116 KOOTENAY",NA,"2015-05-01",0.2303699026720416
"5_0000000000000000051a","11-201 VICTORIA",NA,"2015-05-01",0.6082310297875001
"5_0000000000000000052c","11-222 PAVILION",NA,"2015-05-01",0.39152009915818864
